* Top 60,000 lemmas, with word forms for each lemma
* This word frequency data is taken from the one billion word Corpus of Contemporary American English (COCA)
(www.english-corpora.org/coca), which is the only corpus of English that is large, up-to-date, and is based on a wide range of genres.
* For complete word frequency data from COCA, please see https://www.wordfrequency.info
* For instructions on using this file in Excel, see https://www.wordfrequency.info/freqTxtToExcel.pdf
* For an explanation of the columns below, see https://www.wordfrequency.info/files.asp
----- Before converting file to Excel, remove the first eight lines, with the first line being the one starting with "rank"

lemRank	lemma	PoS	lemFreq	wordFreq	word
37305	stringed	j	200	200	stringed
37306	subclinical	j	200	200	subclinical
37307	subspecialty	n	200	160	subspecialty
37307	subspecialty	n	200	40	subspecialties
37308	subtitled	j	200	200	subtitled
37309	slicing	j	200	200	slicing
37310	diskette	n	200	116	diskette
37310	diskette	n	200	84	diskettes
37311	ranchero	n	200	135	rancheros
37311	ranchero	n	200	65	ranchero
37312	preternaturally	r	200	200	preternaturally
37313	dross	n	200	200	dross
37314	easternmost	j	200	200	easternmost
37315	doleful	j	200	200	doleful
37316	rookery	n	200	124	rookery
37316	rookery	n	200	76	rookeries
37317	neo-Colonial	j	200	108	neocolonial
37317	neo-Colonial	j	200	92	neo-Colonial
37318	blossoming	n	200	200	blossoming
37319	bookend	v	200	114	bookended
37319	bookend	v	200	59	bookend
37319	bookend	v	200	26	bookending
37320	microvascular	j	200	200	microvascular
37321	nut	v	200	107	nuts
37321	nut	v	200	79	nut
37321	nut	v	200	8	nutted
37321	nut	v	200	6	nutting
37322	Oklahoman	n	200	104	oklahoman
37322	Oklahoman	n	200	96	oklahomans
37323	on-the-go	j	200	200	on-the-go
37324	cripes	u	200	200	cripes
37325	oxidized	j	200	200	oxidized
37326	opposable	j	200	200	opposable
37327	outsole	n	200	171	outsole
37327	outsole	n	200	29	outsoles
37328	lope	n	200	199	lope
37329	baldly	r	200	200	baldly
37330	mutinous	j	200	200	mutinous
37331	marriageable	j	200	200	marriageable
37332	centrifugation	n	200	200	centrifugation
37333	nonaggressive	j	200	126	nonaggressive
37333	nonaggressive	j	200	74	non-aggressive
37334	movie-going	j	200	103	moviegoing
37334	movie-going	j	200	97	movie-going
37335	animatedly	r	200	200	animatedly
37336	animal	j	200	200	animal
37337	amputated	j	200	200	amputated
37338	meddlesome	j	200	200	meddlesome
37339	uncapped	j	200	200	uncapped
37340	job-training	j	200	200	job-training
37341	Iranian-backed	j	200	200	iranian-backed
37342	untracked	j	200	200	untracked
37343	illiterate	n	200	196	illiterates
37344	three-term	j	200	200	three-term
37345	thiamine	n	200	200	thiamine
37346	insouciance	n	200	200	insouciance
37347	inkwell	n	200	170	inkwell
37347	inkwell	n	200	30	inkwells
37348	Wahhabi	j	200	200	wahhabi
37349	videophone	n	200	151	videophone
37349	videophone	n	200	33	videophones
37349	videophone	n	200	16	video-phone
37350	latticework	n	200	200	latticework
37351	flounce	v	200	103	flounced
37351	flounce	v	200	41	flouncing
37351	flounce	v	200	29	flounce
37351	flounce	v	200	27	flounces
37352	five-part	j	200	200	five-part
37353	seclude	v	200	147	secluded
37353	seclude	v	200	39	seclude
37353	seclude	v	200	14	secluding
37354	eight-inch	j	200	198	eight-inch
37355	elastomer	n	200	142	elastomer
37355	elastomer	n	200	58	elastomers
37356	self-rating	n	200	156	self-ratings
37356	self-rating	n	200	44	self-rating
37357	four-thirty	m	200	200	four-thirty
37358	fortuitously	r	200	200	fortuitously
37359	Soviet-style	j	200	200	soviet-style
37360	gatehouse	n	200	192	gatehouse
37360	gatehouse	n	200	8	gatehouses
37361	swimmingly	r	200	200	swimmingly
37362	transfect	v	200	195	transfected
37362	transfect	v	200	5	transfecting
37363	transferability	n	199	199	transferability
37364	two-seater	n	199	177	two-seater
37364	two-seater	n	199	22	two-seaters
37365	high-wire	j	199	199	high-wire
37366	woodchuck	n	199	131	woodchuck
37366	woodchuck	n	199	68	woodchucks
37367	wop	n	199	161	wop
37367	wop	n	199	38	wops
37368	swimwear	n	199	199	swimwear
37369	frolic	v	199	199	frolic
37370	splayed	j	199	199	splayed
37371	self-instruction	n	199	105	self-instructions
37371	self-instruction	n	199	94	self-instruction
37372	self-presentation	n	199	182	self-presentation
37372	self-presentation	n	199	17	self-presentations
37373	self-possessed	j	199	199	self-possessed
37374	secularized	j	199	199	secularized
37375	fizzle	n	199	152	fizzle
37375	fizzle	n	199	47	fizzles
37376	larger-scale	j	199	199	larger-scale
37377	lamina	n	199	167	lamina
37377	lamina	n	199	25	laminae
37377	lamina	n	199	7	laminas
37378	Verger	n	199	197	verger
37379	virulently	r	199	199	virulently
37380	halved	j	199	199	halved
37381	intermodal	j	199	199	intermodal
37382	unpasteurized	j	199	199	unpasteurized
37383	ungovernable	j	199	199	ungovernable
37384	unfeasible	j	199	199	unfeasible
37385	unexciting	j	199	199	unexciting
37386	assiduous	j	199	199	assiduous
37387	merchandising	n	199	199	merchandising
37388	medium-range	j	199	199	medium-range
37389	analogously	r	199	199	analogously
37390	anthropomorphism	n	199	187	anthropomorphism
37390	anthropomorphism	n	199	12	anthropomorphisms
37391	bisphenol	n	199	199	bisphenol
37392	bivalve	n	199	115	bivalves
37392	bivalve	n	199	84	bivalve
37393	publican	n	199	105	publican
37393	publican	n	199	94	publicans
37394	purging	n	199	197	purging
37395	articulatory	j	199	199	articulatory
37396	nanobot	n	199	180	nanobots
37396	nanobot	n	199	19	nanobot
37397	beefed-up	j	199	199	beefed-up
37398	belligerent	n	199	198	belligerents
37399	lugubrious	j	199	199	lugubrious
37400	lower-body	j	199	199	lower-body
37401	good-humored	j	199	199	good-humored
37402	skincare	n	199	172	skincare
37402	skincare	n	199	27	skin-care
37403	cockamamie	j	199	199	cockamamie
37404	cogently	r	199	199	cogently
37405	clouded	j	199	199	clouded
37406	paleontological	j	199	199	paleontological
37407	counteroffensive	n	199	162	counteroffensive
37407	counteroffensive	n	199	37	counter-offensive
37408	crocus	n	199	199	crocus
37409	repurposing	n	199	199	repurposing
37410	Cubist	j	199	199	cubist
37411	Rhodesian	j	199	199	rhodesian
37412	ridgetop	n	199	133	ridgetop
37412	ridgetop	n	199	66	ridgetops
37413	clear-cutting	n	199	181	clear-cutting
37413	clear-cutting	n	199	18	clearcutting
37414	chicken	j	199	199	chicken
37415	cherubic	j	199	199	cherubic
37416	misalign	v	199	172	misaligned
37416	misalign	v	199	18	misalign
37416	misalign	v	199	9	misaligning
37417	missionary	j	199	199	missionary
37418	bone-dry	j	199	199	bone-dry
37419	nine-thirty	m	199	199	nine-thirty
37420	downloading	n	199	199	downloading
37421	distancing	n	199	199	distancing
37422	caddy	v	199	73	caddied
37422	caddy	v	199	68	caddying
37422	caddy	v	199	35	caddy
37422	caddy	v	199	23	caddies
37423	photo-realistic	j	199	105	photorealistic
37423	photo-realistic	j	199	94	photo-realistic
37424	pre-adolescent	j	199	129	preadolescent
37424	pre-adolescent	j	199	70	pre-adolescent
37425	drubbing	n	199	199	drubbing
37426	earmold	n	199	115	earmolds
37426	earmold	n	199	84	earmold
37427	precipitate	n	199	137	precipitate
37427	precipitate	n	199	62	precipitates
37428	discretely	r	199	199	discretely
37429	differentiator	n	199	135	differentiator
37429	differentiator	n	199	64	differentiators
37430	dinero	n	199	199	dinero
37431	rearm	v	199	86	rearm
37431	rearm	v	199	74	rearming
37431	rearm	v	199	39	rearmed
37432	ever-widening	j	199	199	ever-widening
37433	snowsuit	n	199	144	snowsuit
37433	snowsuit	n	199	55	snowsuits
37434	smithy	n	199	179	smithy
37434	smithy	n	199	20	smithies
37435	substantiation	n	199	199	substantiation
37436	family-style	j	199	199	family-style
37437	extortionist	n	199	133	extortionist
37437	extortionist	n	199	66	extortionists
37438	profit-sharing	j	199	199	profit-sharing
37439	faultless	j	199	199	faultless
37440	playa	n	199	199	playa
37441	ferrous	j	198	198	ferrous
37442	fifteen-minute	j	198	198	fifteen-minute
37443	protectionist	n	198	123	protectionist
37443	protectionist	n	198	75	protectionists
37444	dark-colored	j	198	198	dark-colored
37445	excusable	j	198	198	excusable
37446	subregional	j	198	144	subregional
37446	subregional	j	198	54	sub-regional
37447	snigger	v	198	80	sniggered
37447	snigger	v	198	59	sniggering
37447	snigger	v	198	43	snigger
37447	snigger	v	198	16	sniggers
37448	ever-popular	j	198	198	ever-popular
37449	ex-military	j	198	198	ex-military
37450	eavesdropper	n	198	116	eavesdroppers
37450	eavesdropper	n	198	82	eavesdropper
37451	Photoshopped	j	198	198	photoshopped
37452	pervasively	r	198	198	pervasively
37453	do-it-yourselfer	n	198	135	do-it-yourselfers
37453	do-it-yourselfer	n	198	63	do-it-yourselfer
37454	rustler	n	198	143	rustlers
37454	rustler	n	198	55	rustler
37455	botulinum	n	198	198	botulinum
37456	mid-sixties	m	198	198	mid-sixties
37457	militarist	n	198	103	militarists
37457	militarist	n	198	95	militarist
37458	brier	n	198	143	brier
37458	brier	n	198	55	briers
37459	choreographed	j	198	198	choreographed
37460	oarsman	n	198	127	oarsmen
37460	oarsman	n	198	71	oarsman
37461	cull	n	198	148	cull
37461	cull	n	198	50	culls
37462	oxygenation	n	198	198	oxygenation
37463	shuffleboard	n	198	198	shuffleboard
37464	acetic	j	198	198	acetic
37465	abashed	j	198	198	abashed
37466	low-volume	j	198	198	low-volume
37467	nasopharyngeal	j	198	198	nasopharyngeal
37468	Aruban	j	198	198	aruban
37469	blackball	v	198	197	blackballed
37470	black-on-black	j	198	198	black-on-black
37471	best-loved	j	198	198	best-loved
37472	normed	j	198	198	normed
37473	ambidextrous	j	198	198	ambidextrous
37474	meet-up	n	198	110	meet-up
37474	meet-up	n	198	88	meet-ups
37475	metatarsal	n	198	158	metatarsal
37475	metatarsal	n	198	40	metatarsals
37476	audiogram	n	198	123	audiogram
37476	audiogram	n	198	75	audiograms
37477	backflip	n	198	107	backflip
37477	backflip	n	198	79	backflips
37477	backflip	n	198	12	back-flip
37478	undernourished	j	198	198	undernourished
37479	irregardless	j	198	198	irregardless
37480	jammies	n	198	198	jammies
37481	tyrannosaur	n	198	143	tyrannosaur
37481	tyrannosaur	n	198	55	tyrannosaurs
37482	unquestioningly	r	198	198	unquestioningly
37483	initialization	n	198	198	initialization
37484	throbbing	n	198	198	throbbing
37485	honey-colored	j	198	198	honey-colored
37486	hoplite	n	198	119	hoplites
37486	hoplite	n	198	79	hoplite
37487	hands-down	j	198	198	hands-down
37488	guardedly	r	198	198	guardedly
37489	link-up	n	198	86	link-up
37489	link-up	n	198	85	linkup
37489	link-up	n	198	17	linkups
37489	link-up	n	198	10	link-ups
37490	fixer-upper	n	198	197	fixer-upper
37491	stevia	n	198	198	stevia
37492	functionalism	n	198	198	functionalism
37493	gaffer	n	198	170	gaffer
37493	gaffer	n	198	28	gaffers
37494	gap-toothed	j	198	190	gap-toothed
37494	gap-toothed	j	198	8	gaptoothed
37495	inaccessibility	n	198	198	inaccessibility
37496	rent-free	j	198	198	rent-free
37497	twice-weekly	j	198	198	twice-weekly
37498	to-go	j	198	198	to-go
37499	twenty-dollar	j	197	197	twenty-dollar
37500	twee	j	197	197	twee
37501	tubule	n	197	127	tubules
37501	tubule	n	197	70	tubule
37502	troth	n	197	169	troth
37502	troth	n	197	28	troths
37503	high-calorie	j	197	197	high-calorie
37504	region-wide	j	197	102	region-wide
37504	region-wide	j	197	95	regionwide
37505	speed-up	n	197	114	speedup
37505	speed-up	n	197	69	speed-up
37505	speed-up	n	197	14	speed-ups
37506	specter	n	197	197	specters
37507	sorter	n	197	134	sorter
37507	sorter	n	197	63	sorters
37508	step-up	n	197	166	step-up
37508	step-up	n	197	31	step-ups
37509	stockroom	n	197	189	stockroom
37509	stockroom	n	197	8	stockrooms
37510	star-forming	j	197	197	star-forming
37511	fiver	n	197	184	fiver
37511	fiver	n	197	13	fivers
37512	self-concept	j	197	197	self-concept
37513	linoleic	j	197	197	linoleic
37514	velociraptor	n	197	130	velociraptor
37514	velociraptor	n	197	67	velociraptors
37515	wherewith	r	197	197	wherewith
37516	well-financed	j	197	197	well-financed
37517	serially	r	197	197	serially
37518	sewerage	n	197	197	sewerage
37519	Shinto	n	197	197	shinto
37520	weight-bearing	j	197	197	weight-bearing
37521	weatherproof	j	197	183	weatherproof
37521	weatherproof	j	197	14	weather-proof
37522	tent	v	197	98	tented
37522	tent	v	197	56	tenting
37522	tent	v	197	43	tent
37523	test-taking	j	197	197	test-taking
37524	teetering	j	197	197	teetering
37525	teakettle	n	197	197	teakettle
37526	thunk	v	197	130	thunk
37526	thunk	v	197	48	thunked
37526	thunk	v	197	19	thunking
37527	integrally	r	197	197	integrally
37528	intermix	v	197	129	intermixed
37528	intermix	v	197	48	intermix
37528	intermix	v	197	20	intermixing
37529	unmodified	j	197	197	unmodified
37530	unipolar	j	197	197	unipolar
37531	typological	j	197	197	typological
37532	ulnar	j	197	197	ulnar
37533	jackknife	n	197	175	jackknife
37533	jackknife	n	197	22	jackknifes
37534	investigated	j	197	197	investigated
37535	backed	j	197	197	backed
37536	auroral	j	197	197	auroral
37537	anomie	n	197	197	anomie
37538	anodyne	j	197	197	anodyne
37539	anti-japanese	j	197	197	anti-japanese
37540	anticorruption	n	197	197	anticorruption
37541	nostalgically	r	197	197	nostalgically
37542	birdie	v	197	197	birdied
37543	bleat	n	197	136	bleat
37543	bleat	n	197	61	bleats
37544	purist	j	197	197	purist
37545	carseat	n	197	197	carseat
37546	arpeggio	n	197	136	arpeggios
37546	arpeggio	n	197	61	arpeggio
37547	armoured	j	197	197	armoured
37548	mute	n	197	119	mute
37548	mute	n	197	78	mutes
37549	bang-up	j	197	197	bang-up
37550	abeyance	n	197	197	abeyance
37551	absorbance	n	197	197	absorbance
37552	six-story	j	197	197	six-story
37553	overpopulate	v	197	144	overpopulated
37553	overpopulate	v	197	32	overpopulate
37553	overpopulate	v	197	21	overpopulating
37554	overpaid	j	197	197	overpaid
37555	corpsman	n	197	197	corpsman
37556	clitic	n	197	197	clitic
37557	outmatch	v	197	166	outmatched
37557	outmatch	v	197	28	outmatch
37558	crime-ridden	j	197	197	crime-ridden
37559	Olympiad	n	197	171	olympiad
37559	Olympiad	n	197	26	olympiads
37560	bric-a-brac	n	197	197	bric-a-brac
37561	misleadingly	r	197	197	misleadingly
37562	borderless	j	197	197	borderless
37563	niqab	n	197	197	niqab
37564	double-dip	j	197	197	double-dip
37565	downsized	j	197	176	downsized
37565	downsized	j	197	21	down-sized
37566	Rota	n	197	187	rota
37566	Rota	n	197	10	rotas
37567	rock'n'roll	n	197	197	rock'n'roll
37568	ecclesiological	j	197	197	ecclesiological
37569	ductwork	n	197	197	ductwork
37570	dumbo	n	197	188	dumbo
37570	dumbo	n	197	9	dumbos
37571	receivable	n	197	197	receivables
37572	dichotomize	v	197	145	dichotomized
37572	dichotomize	v	197	28	dichotomizing
37572	dichotomize	v	197	24	dichotomize
37573	disbarment	n	197	192	disbarment
37573	disbarment	n	197	5	disbarments
37574	slimmer	n	197	193	slimmer
37575	sockeye	n	197	178	sockeye
37575	sockeye	n	197	19	sockeyes
37576	fact-checking	j	197	197	fact-checking
37577	pro-independence	j	197	197	pro-independence
37578	prostatectomy	n	197	170	prostatectomy
37578	prostatectomy	n	197	27	prostatectomies
37579	proneness	n	197	197	proneness
37580	Sasquatch	n	197	197	sasquatch
37581	Scrooge	n	197	191	scrooge
37581	Scrooge	n	197	6	scrooges
37582	scriptwriter	n	197	123	scriptwriter
37582	scriptwriter	n	197	74	scriptwriters
37583	seacoast	n	197	197	seacoast
37584	scrambler	n	197	150	scrambler
37584	scrambler	n	197	47	scramblers
37585	detected	j	197	197	detected
37586	denialism	n	197	197	denialism
37587	compounding	j	197	197	compounding
37588	scratched	j	196	196	scratched
37589	screensaver	n	196	187	screensaver
37589	screensaver	n	196	9	screen-saver
37590	subwoofer	n	196	160	subwoofer
37590	subwoofer	n	196	36	subwoofers
37591	sub-discipline	n	196	89	subdisciplines
37591	sub-discipline	n	196	59	subdiscipline
37591	sub-discipline	n	196	29	sub-disciplines
37591	sub-discipline	n	196	19	sub-discipline
37592	discotheque	n	196	147	discotheque
37592	discotheque	n	196	49	discotheques
37593	pre-approved	j	196	146	pre-approved
37593	pre-approved	j	196	50	preapproved
37594	premenstrual	j	196	196	premenstrual
37595	dovish	j	196	196	dovish
37596	carpooling	n	196	196	carpooling
37597	cacique	n	196	129	cacique
37597	cacique	n	196	67	caciques
37598	nine-member	j	196	196	nine-member
37599	neurochemical	j	196	182	neurochemical
37599	neurochemical	j	196	14	neuro-chemical
37600	boondocks	n	196	196	boondocks
37601	brain-damaged	j	196	196	brain-damaged
37602	mind-altering	j	196	196	mind-altering
37603	brickwork	n	196	170	brickwork
37603	brickwork	n	196	26	brickworks
37604	rickets	n	196	196	rickets
37605	rhinoplasty	n	196	196	rhinoplasty
37606	out-of-court	j	196	196	out-of-court
37607	clinger	n	196	110	clinger
37607	clinger	n	196	86	clingers
37608	pan-arab	j	196	196	pan-arab
37609	Paralympics	n	196	196	paralympics
37610	parathyroid	j	196	196	parathyroid
37611	advantaged	j	196	196	advantaged
37612	look-see	n	196	196	look-see
37613	loaner	n	196	196	loaner
37614	carry-out	j	196	102	carry-out
37614	carry-out	j	196	88	carryout
37614	carry-out	j	196	6	carry-outs
37615	cartoony	j	196	196	cartoony
37616	chastisement	n	196	196	chastisement
37617	queerness	n	196	196	queerness
37618	race-conscious	j	196	196	race-conscious
37619	mother-child	j	196	196	mother-child
37620	babbling	n	196	164	babbling
37620	babbling	n	196	32	babblings
37621	uncrowded	j	196	196	uncrowded
37622	imbroglio	n	196	196	imbroglio
37623	unproblematic	j	196	196	unproblematic
37624	interferometry	n	196	196	interferometry
37625	thwack	v	196	86	thwack
37625	thwack	v	196	48	thwacked
37625	thwack	v	196	43	thwacking
37625	thwack	v	196	19	thwacks
37626	tallow	n	196	195	tallow
37627	handicapping	j	196	196	handicapping
37628	haemorrhage	n	196	171	haemorrhage
37628	haemorrhage	n	196	25	haemorrhages
37629	vitiate	v	196	83	vitiated
37629	vitiate	v	196	72	vitiate
37629	vitiate	v	196	29	vitiates
37629	vitiate	v	196	12	vitiating
37630	seven-hour	j	196	196	seven-hour
37631	lecithin	n	196	195	lecithin
37632	law-and-order	j	196	196	law-and-order
37633	lawgiver	n	196	145	lawgiver
37633	lawgiver	n	196	33	lawgivers
37633	lawgiver	n	196	15	law-giver
37634	food-related	j	196	196	food-related
37635	tachycardia	n	196	193	tachycardia
37636	reorient	v	196	195	reorient
37637	industrially	r	196	196	industrially
37638	heat-related	j	196	196	heat-related
37639	hijinks	n	195	195	hijinks
37640	full-featured	j	195	195	full-featured
